MedianBat,MedianGps,ShapeBat,ShapeGps,SuccessRate,ValidRate,PosteriorWeight
29,14,0.7,0.8,0,0.0036,4.60438e-10
29,15,0.7,0.8,0,0.0066,9.0805e-10
29,16,0.7,0.8,0.010101,0.0099,1.39988e-09
29,17,0.7,0.8,0,0.0126,1.76342e-09
29,18,0.7,0.8,0.00719424,0.0139,1.86599e-09
29,19,0.7,0.8,0.0103627,0.0193,2.42073e-09
29,20,0.7,0.8,0.0212766,0.0188,2.15485e-09
29,21,0.7,0.8,0.030303,0.0198,2.03535e-09
29,22,0.7,0.8,0.015544,0.0193,1.75109e-09
29,23,0.7,0.8,0.0634146,0.0205,1.61942e-09
29,24,0.7,0.8,0.0326797,0.0153,1.04011e-09
29,25,0.7,0.8,0.0583942,0.0137,7.93479e-10
29,26,0.7,0.8,0.0775862,0.0116,5.67494e-10
29,27,0.7,0.8,0.0521739,0.0115,4.71704e-10
29,28,0.7,0.8,0.0571429,0.0105,3.58806e-10
29,29,0.7,0.8,0.0958904,0.0073,2.06683e-10
5,5,0.7,0.9,0,0,0
5,6,0.7,0.9,0,0,0
5,7,0.7,0.9,0,0,0
5,8,0.7,0.9,0,0,0
5,9,0.7,0.9,0,0,0
5,10,0.7,0.9,0,0,0
5,11,0.7,0.9,0,0,0
5,12,0.7,0.9,0,0,0
5,13,0.7,0.9,0,0,0
5,14,0.7,0.9,0,0,0
5,15,0.7,0.9,0,0,0
5,16,0.7,0.9,0,0,0
5,17,0.7,0.9,0,0,0
5,18,0.7,0.9,0,0,0
5,19,0.7,0.9,0,0,0
5,20,0.7,0.9,0,0,0
5,21,0.7,0.9,0,0,0
5,22,0.7,0.9,0,0,0
5,23,0.7,0.9,0,0,0
5,24,0.7,0.9,0,0,0
5,25,0.7,0.9,0,0,0
5,26,0.7,0.9,0,0,0
5,27,0.7,0.9,0,0,0
5,28,0.7,0.9,0,0,0
5,29,0.7,0.9,0,0,0
6,5,0.7,0.9,0,0,0
6,6,0.7,0.9,0,0,0
6,7,0.7,0.9,0,0,0
6,8,0.7,0.9,0,0,0
6,9,0.7,0.9,0,0,0
6,10,0.7,0.9,0,0,0
6,11,0.7,0.9,0,0,0
6,12,0.7,0.9,0,0,0
6,13,0.7,0.9,0,0,0
6,14,0.7,0.9,0,0,0
6,15,0.7,0.9,0,0,0
6,16,0.7,0.9,0,0,0
6,17,0.7,0.9,0,0,0
6,18,0.7,0.9,1,0.0001,8.66733e-08
6,19,0.7,0.9,0.666667,0.0003,2.42941e-07
6,20,0.7,0.9,1,0.0003,2.22009e-07
6,21,0.7,0.9,1,0.0001,6.63688e-08
6,22,0.7,0.9,1,0.0001,5.85789e-08
6,23,0.7,0.9,1,0.0004,2.04012e-07
6,24,0.7,0.9,1,0.0006,2.63347e-07
6,25,0.7,0.9,1,0.0004,1.49577e-07
6,26,0.7,0.9,1,0.0007,2.21102e-07
6,27,0.7,0.9,1,0.0005,1.32414e-07
6,28,0.7,0.9,1,0.0004,8.82512e-08
6,29,0.7,0.9,1,0.0008,1.46239e-07
7,5,0.7,0.9,0,0,0
7,6,0.7,0.9,0,0,0
7,7,0.7,0.9,0,0,0
7,8,0.7,0.9,0,0,0
7,9,0.7,0.9,0,0,0
7,10,0.7,0.9,0,0,0
7,11,0.7,0.9,0,0,0
7,12,0.7,0.9,0,0,0
7,13,0.7,0.9,0,0,0
7,14,0.7,0.9,0,0,0
7,15,0.7,0.9,0,0.0003,6.882e-07
7,16,0.7,0.9,1,0.0001,2.35767e-07
7,17,0.7,0.9,0.5,0.0004,9.33409e-07
7,18,0.7,0.9,0.6,0.0005,1.11916e-06
7,19,0.7,0.9,1,0.0012,2.50956e-06
7,20,0.7,0.9,0.85,0.002,3.82222e-06
7,21,0.7,0.9,0.958333,0.0024,4.1135e-06
7,22,0.7,0.9,0.888889,0.0027,4.08453e-06
7,23,0.7,0.9,0.947368,0.0038,5.00513e-06
7,24,0.7,0.9,0.925926,0.0054,6.12078e-06
7,25,0.7,0.9,0.962963,0.0054,5.21478e-06
7,26,0.7,0.9,0.934783,0.0046,3.75222e-06
7,27,0.7,0.9,0.982759,0.0058,3.96668e-06
7,28,0.7,0.9,0.956522,0.0046,2.62093e-06
7,29,0.7,0.9,1,0.0052,2.45478e-06
8,5,0.7,0.9,0,0,0
8,6,0.7,0.9,0,0,0
8,7,0.7,0.9,0,0,0
8,8,0.7,0.9,0,0,0
8,9,0.7,0.9,0,0,0
8,10,0.7,0.9,0,0,0
8,11,0.7,0.9,0,0,0
8,12,0.7,0.9,0,0,0
8,13,0.7,0.9,0,0,0
8,14,0.7,0.9,0.5,0.0006,2.12019e-06
8,15,0.7,0.9,0.625,0.0008,3.04096e-06
8,16,0.7,0.9,0.666667,0.0015,5.86005e-06
8,17,0.7,0.9,0.72,0.0025,9.66673e-06
8,18,0.7,0.9,0.75,0.0036,1.33522e-05
8,19,0.7,0.9,0.670732,0.0082,2.84156e-05
8,20,0.7,0.9,0.81,0.01,3.16675e-05
8,21,0.7,0.9,0.850746,0.0134,3.80569e-05
8,22,0.7,0.9,0.861272,0.0173,4.33663e-05
8,23,0.7,0.9,0.905325,0.0169,3.68847e-05
8,24,0.7,0.9,0.894737,0.0209,3.92543e-05
8,25,0.7,0.9,0.900498,0.0201,3.21637e-05
8,26,0.7,0.9,0.937799,0.0209,2.82491e-05
8,27,0.7,0.9,0.948187,0.0193,2.18718e-05
8,28,0.7,0.9,0.952607,0.0211,1.99208e-05
8,29,0.7,0.9,0.943128,0.0211,1.65052e-05
9,5,0.7,0.9,0,0,0
9,6,0.7,0.9,0,0,0
9,7,0.7,0.9,0,0,0
9,8,0.7,0.9,0,0,0
9,9,0.7,0.9,0,0,0
9,10,0.7,0.9,0,0,0
9,11,0.7,0.9,0,0,0
9,12,0.7,0.9,0,0.0001,3.1185e-07
9,13,0.7,0.9,0,0.0004,1.51991e-06
9,14,0.7,0.9,0.25,0.0008,3.45741e-06
9,15,0.7,0.9,0.347826,0.0023,1.06926e-05
9,16,0.7,0.9,0.372549,0.0051,2.43678e-05
9,17,0.7,0.9,0.623762,0.0101,4.77637e-05
9,18,0.7,0.9,0.544872,0.0156,7.07637e-05
9,19,0.7,0.9,0.678571,0.0196,8.30685e-05
9,20,0.7,0.9,0.72069,0.029,0.000112318
9,21,0.7,0.9,0.751497,0.0334,0.000116014
9,22,0.7,0.9,0.778378,0.037,0.000113434
9,23,0.7,0.9,0.815951,0.0489,0.000130528
9,24,0.7,0.9,0.857749,0.0471,0.000108193
9,25,0.7,0.9,0.863296,0.0534,0.000104508
9,26,0.7,0.9,0.895038,0.0524,8.66215e-05
9,27,0.7,0.9,0.898577,0.0562,7.78933e-05
9,28,0.7,0.9,0.91446,0.0491,5.66948e-05
9,29,0.7,0.9,0.937901,0.0467,4.46777e-05
10,5,0.7,0.9,0,0,0
10,6,0.7,0.9,0,0,0
10,7,0.7,0.9,0,0,0
10,8,0.7,0.9,0,0,0
10,9,0.7,0.9,0,0,0
10,10,0.7,0.9,0,0,0
10,11,0.7,0.9,0,0,0
10,12,0.7,0.9,0,0.0001,3.07574e-07
10,13,0.7,0.9,0.142857,0.0007,2.62336e-06
10,14,0.7,0.9,0.0869565,0.0023,9.80375e-06
10,15,0.7,0.9,0.433962,0.0053,2.43017e-05
10,16,0.7,0.9,0.3125,0.0128,6.03199e-05
10,17,0.7,0.9,0.444444,0.0216,0.000100747
10,18,0.7,0.9,0.479167,0.0336,0.000150324
10,19,0.7,0.9,0.521739,0.0437,0.000182669
10,20,0.7,0.9,0.593426,0.0578,0.000220791
10,21,0.7,0.9,0.646409,0.0724,0.000248032
10,22,0.7,0.9,0.688586,0.0806,0.000243714
10,23,0.7,0.9,0.715026,0.0965,0.000254055
10,24,0.7,0.9,0.786573,0.0998,0.000226106
10,25,0.7,0.9,0.79822,0.1011,0.000195147
10,26,0.7,0.9,0.844776,0.1005,0.000163857
10,27,0.7,0.9,0.840771,0.0986,0.000134786
10,28,0.7,0.9,0.891328,0.0911,0.000103749
10,29,0.7,0.9,0.885321,0.0872,8.228e-05
11,5,0.7,0.9,0,0,0
11,6,0.7,0.9,0,0,0
11,7,0.7,0.9,0,0,0
11,8,0.7,0.9,0,0,0
11,9,0.7,0.9,0,0,0
11,10,0.7,0.9,0,0,0
11,11,0.7,0.9,0,0.0002,3.9067e-07
11,12,0.7,0.9,0,0.0004,1.03772e-06
11,13,0.7,0.9,0.125,0.0016,5.05767e-06
11,14,0.7,0.9,0.162791,0.0043,1.54598e-05
11,15,0.7,0.9,0.138889,0.0108,4.17691e-05
11,16,0.7,0.9,0.211207,0.0232,9.22164e-05
11,17,0.7,0.9,0.281553,0.0412,0.000162087
11,18,0.7,0.9,0.359511,0.0573,0.000216229
11,19,0.7,0.9,0.443054,0.0799,0.000281709
11,20,0.7,0.9,0.487757,0.1021,0.000328965
11,21,0.7,0.9,0.550918,0.1198,0.000346175
11,22,0.7,0.9,0.603037,0.1383,0.000352727
11,23,0.7,0.9,0.651701,0.147,0.000326428
11,24,0.7,0.9,0.683234,0.1509,0.000288364
11,25,0.7,0.9,0.724628,0.1478,0.000240633
11,26,0.7,0.9,0.759155,0.142,0.000195279
11,27,0.7,0.9,0.803219,0.1367,0.000157618
11,28,0.7,0.9,0.823221,0.1335,0.000128238
11,29,0.7,0.9,0.841633,0.1225,9.74954e-05
12,5,0.7,0.9,0,0,0
12,6,0.7,0.9,0,0,0
12,7,0.7,0.9,0,0,0
12,8,0.7,0.9,0,0,0
12,9,0.7,0.9,0,0,0
12,10,0.7,0.9,0,0,0
12,11,0.7,0.9,0,0.0001,1.46712e-07
12,12,0.7,0.9,0,0.001,1.94852e-06
12,13,0.7,0.9,0.0294118,0.0034,8.07224e-06
12,14,0.7,0.9,0.0574713,0.0087,2.3493e-05
12,15,0.7,0.9,0.132597,0.0181,5.25768e-05
12,16,0.7,0.9,0.17801,0.0382,0.000114043
12,17,0.7,0.9,0.220367,0.0599,0.000176995
12,18,0.7,0.9,0.280177,0.0903,0.000255936
12,19,0.7,0.9,0.345374,0.1135,0.000300562
12,20,0.7,0.9,0.390329,0.1427,0.000345328
12,21,0.7,0.9,0.463227,0.1686,0.000365916
12,22,0.7,0.9,0.502471,0.1821,0.000348827
12,23,0.7,0.9,0.583809,0.1927,0.000321393
12,24,0.7,0.9,0.599895,0.1902,0.00027299
12,25,0.7,0.9,0.64917,0.1867,0.000228302
12,26,0.7,0.9,0.683404,0.1892,0.000195422
12,27,0.7,0.9,0.724277,0.173,0.000149819
12,28,0.7,0.9,0.776316,0.1596,0.000115147
12,29,0.7,0.9,0.784232,0.1446,8.64372e-05
13,5,0.7,0.9,0,0,0
13,6,0.7,0.9,0,0,0
13,7,0.7,0.9,0,0,0
13,8,0.7,0.9,0,0,0
13,9,0.7,0.9,0,0,0
13,10,0.7,0.9,0,0,0
13,11,0.7,0.9,0,0.0004,4.03898e-07
13,12,0.7,0.9,0.0833333,0.0012,1.60928e-06
13,13,0.7,0.9,0.025,0.004,6.53614e-06
13,14,0.7,0.9,0.0787402,0.0127,2.36031e-05
13,15,0.7,0.9,0.0833333,0.0312,6.23759e-05
13,16,0.7,0.9,0.123752,0.0501,0.000102941
13,17,0.7,0.9,0.171257,0.0835,0.000169812
13,18,0.7,0.9,0.223386,0.1146,0.00022355
13,19,0.7,0.9,0.263889,0.1512,0.000275573
13,20,0.7,0.9,0.331667,0.18,0.000299797
13,21,0.7,0.9,0.361014,0.2011,0.000300388
13,22,0.7,0.9,0.435111,0.225,0.00029664
13,23,0.7,0.9,0.48727,0.2278,0.00026149
13,24,0.7,0.9,0.541519,0.2264,0.000223645
13,25,0.7,0.9,0.578132,0.2195,0.000184734
13,26,0.7,0.9,0.605536,0.2023,0.000143812
13,27,0.7,0.9,0.646348,0.1985,0.000118312
13,28,0.7,0.9,0.681175,0.1838,9.12666e-05
13,29,0.7,0.9,0.740858,0.1586,6.52503e-05
14,5,0.7,0.9,0,0,0
14,6,0.7,0.9,0,0,0
14,7,0.7,0.9,0,0,0
14,8,0.7,0.9,0,0,0
14,9,0.7,0.9,0,0,0
14,10,0.7,0.9,0,0,0
14,11,0.7,0.9,0,0.0001,6.50236e-08
14,12,0.7,0.9,0,0.0024,2.07263e-06
14,13,0.7,0.9,0.0454545,0.0066,6.94487e-06
14,14,0.7,0.9,0.0402299,0.0174,2.08244e-05
14,15,0.7,0.9,0.0583554,0.0377,4.85358e-05
14,16,0.7,0.9,0.0843558,0.0652,8.62697e-05
14,17,0.7,0.9,0.130987,0.1023,0.000133972
14,18,0.7,0.9,0.18488,0.1336,0.000167825
14,19,0.7,0.9,0.218952,0.1699,0.000199406
14,20,0.7,0.9,0.266998,0.2015,0.000216117
14,21,0.7,0.9,0.309471,0.2249,0.000216331
14,22,0.7,0.9,0.355974,0.2444,0.000207495
14,23,0.7,0.9,0.419315,0.2454,0.000181399
14,24,0.7,0.9,0.444354,0.2453,0.000156041
14,25,0.7,0.9,0.495726,0.234,0.00012682
14,26,0.7,0.9,0.538879,0.2212,0.000101261
14,27,0.7,0.9,0.564754,0.1969,7.55741e-05
14,28,0.7,0.9,0.644585,0.1902,6.08185e-05
14,29,0.7,0.9,0.660074,0.1618,4.28663e-05
15,5,0.7,0.9,0,0,0
15,6,0.7,0.9,0,0,0
15,7,0.7,0.9,0,0,0
15,8,0.7,0.9,0,0,0
15,9,0.7,0.9,0,0,0
15,10,0.7,0.9,0,0,0
15,11,0.7,0.9,0,0.0004,1.59155e-07
15,12,0.7,0.9,0,0.0023,1.21542e-06
15,13,0.7,0.9,0.0547945,0.0073,4.70037e-06
15,14,0.7,0.9,0.00487805,0.0205,1.5013e-05
15,15,0.7,0.9,0.0522565,0.0421,3.31659e-05
15,16,0.7,0.9,0.0861833,0.0731,5.91856e-05
15,17,0.7,0.9,0.0867107,0.1061,8.50245e-05
15,18,0.7,0.9,0.115007,0.1426,0.000109612
15,19,0.7,0.9,0.176343,0.1843,0.00013236
15,20,0.7,0.9,0.195652,0.207,0.000135854
15,21,0.7,0.9,0.263727,0.2313,0.000136142
15,22,0.7,0.9,0.302075,0.241,0.000125202
15,23,0.7,0.9,0.339778,0.2431,0.00010996
15,24,0.7,0.9,0.38442,0.2362,9.19411e-05
15,25,0.7,0.9,0.428632,0.2347,7.78345e-05
15,26,0.7,0.9,0.465663,0.2126,5.95539e-05
15,27,0.7,0.9,0.500261,0.1917,4.50234e-05
15,28,0.7,0.9,0.56282,0.1759,3.44175e-05
15,29,0.7,0.9,0.604775,0.1508,2.44471e-05
16,5,0.7,0.9,0,0,0
16,6,0.7,0.9,0,0,0
16,7,0.7,0.9,0,0,0
16,8,0.7,0.9,0,0,0
16,9,0.7,0.9,0,0,0
16,10,0.7,0.9,0,0,0
16,11,0.7,0.9,0,0.0007,1.63851e-07
16,12,0.7,0.9,0,0.0024,7.46109e-07
16,13,0.7,0.9,0.0375,0.008,3.03034e-06
16,14,0.7,0.9,0.0209205,0.0239,1.02968e-05
16,15,0.7,0.9,0.0477327,0.0419,1.94185e-05
16,16,0.7,0.9,0.0621469,0.0708,3.37229e-05
16,17,0.7,0.9,0.0756076,0.1111,5.23763e-05
16,18,0.7,0.9,0.0928668,0.1486,6.7197e-05
16,19,0.7,0.9,0.127191,0.1769,7.47399e-05
16,20,0.7,0.9,0.157845,0.2135,8.24314e-05
16,21,0.7,0.9,0.205172,0.232,8.03337e-05
16,22,0.7,0.9,0.239561,0.2371,7.24634e-05
16,23,0.7,0.9,0.287489,0.2334,6.21071e-05
16,24,0.7,0.9,0.335727,0.2228,5.10197e-05
16,25,0.7,0.9,0.346997,0.2098,4.09314e-05
16,26,0.7,0.9,0.412145,0.2009,3.3107e-05
16,27,0.7,0.9,0.471213,0.1789,2.47183e-05
16,28,0.7,0.9,0.502883,0.1561,1.79684e-05
16,29,0.7,0.9,0.522929,0.1352,1.28942e-05
17,5,0.7,0.9,0,0,0
17,6,0.7,0.9,0,0,0
17,7,0.7,0.9,0,0,0
17,8,0.7,0.9,0,0,0
17,9,0.7,0.9,0,0,0
17,10,0.7,0.9,0,0,0
17,11,0.7,0.9,0,0.0007,9.35053e-08
17,12,0.7,0.9,0.0357143,0.0028,4.96747e-07
17,13,0.7,0.9,0,0.0088,1.90226e-06
17,14,0.7,0.9,0.0142857,0.021,5.16311e-06
17,15,0.7,0.9,0.037123,0.0431,1.1399e-05
17,16,0.7,0.9,0.0437756,0.0731,1.98699e-05
17,17,0.7,0.9,0.0606635,0.1055,2.83831e-05
17,18,0.7,0.9,0.0777856,0.1427,3.68249e-05
17,19,0.7,0.9,0.102976,0.168,4.05061e-05
17,20,0.7,0.9,0.128296,0.1972,4.34498e-05
17,21,0.7,0.9,0.160347,0.2189,4.32556e-05
17,22,0.7,0.9,0.197071,0.2253,3.92948e-05
17,23,0.7,0.9,0.229108,0.213,3.2345e-05
17,24,0.7,0.9,0.258207,0.2041,2.66718e-05
17,25,0.7,0.9,0.29979,0.1908,2.1243e-05
17,26,0.7,0.9,0.358696,0.1748,1.64387e-05
17,27,0.7,0.9,0.402572,0.1555,1.2261e-05
17,28,0.7,0.9,0.434875,0.1405,9.22931e-06
17,29,0.7,0.9,0.477485,0.1177,6.40593e-06
18,5,0.7,0.9,0,0,0
18,6,0.7,0.9,0,0,0
18,7,0.7,0.9,0,0,0
18,8,0.7,0.9,0,0,0
18,9,0.7,0.9,0,0,0
18,10,0.7,0.9,0,0,0
18,11,0.7,0.9,0,0.0003,2.23389e-08
18,12,0.7,0.9,0,0.0023,2.27461e-07
18,13,0.7,0.9,0,0.0096,1.15681e-06
18,14,0.7,0.9,0,0.0178,2.43957e-06
18,15,0.7,0.9,0.0167464,0.0418,6.16264e-06
18,16,0.7,0.9,0.023088,0.0693,1.05006e-05
18,17,0.7,0.9,0.047105,0.1019,1.52821e-05
18,18,0.7,0.9,0.0572267,0.1363,1.96072e-05
18,19,0.7,0.9,0.0892634,0.1602,2.15315e-05
18,20,0.7,0.9,0.095624,0.1851,2.27347e-05
18,21,0.7,0.9,0.112778,0.1933,2.12926e-05
18,22,0.7,0.9,0.153323,0.1911,1.85796e-05
18,23,0.7,0.9,0.176471,0.1921,1.62613e-05
18,24,0.7,0.9,0.226394,0.1811,1.31925e-05
18,25,0.7,0.9,0.276741,0.1608,9.97988e-06
18,26,0.7,0.9,0.317585,0.1524,7.98937e-06
18,27,0.7,0.9,0.348958,0.1344,5.90739e-06
18,28,0.7,0.9,0.351399,0.1144,4.18909e-06
18,29,0.7,0.9,0.41219,0.0968,2.93685e-06
19,5,0.7,0.9,0,0,0
19,6,0.7,0.9,0,0,0
19,7,0.7,0.9,0,0,0
19,8,0.7,0.9,0,0,0
19,9,0.7,0.9,0,0,0
19,10,0.7,0.9,0,0,0
19,11,0.7,0.9,0,0.0002,8.15374e-09
19,12,0.7,0.9,0,0.0014,7.58043e-08
19,13,0.7,0.9,0,0.0086,5.67381e-07
19,14,0.7,0.9,0,0.0175,1.31316e-06
19,15,0.7,0.9,0.0132275,0.0378,3.05119e-06
19,16,0.7,0.9,0.029052,0.0654,5.42556e-06
19,17,0.7,0.9,0.0392377,0.0892,7.32421e-06
19,18,0.7,0.9,0.0455298,0.1208,9.51421e-06
19,19,0.7,0.9,0.0573295,0.1378,1.01403e-05
19,20,0.7,0.9,0.0889571,0.163,1.09612e-05
19,21,0.7,0.9,0.0956366,0.1673,1.00898e-05
19,22,0.7,0.9,0.123231,0.1696,9.02792e-06
19,23,0.7,0.9,0.163037,0.1607,7.44786e-06
19,24,0.7,0.9,0.187028,0.1588,6.33356e-06
19,25,0.7,0.9,0.230883,0.1347,4.57714e-06
19,26,0.7,0.9,0.264567,0.127,3.64517e-06
19,27,0.7,0.9,0.269535,0.1139,2.74099e-06
19,28,0.7,0.9,0.342079,0.0991,1.9868e-06
19,29,0.7,0.9,0.371981,0.0828,1.37538e-06
20,5,0.7,0.9,0,0,0
20,6,0.7,0.9,0,0,0
20,7,0.7,0.9,0,0,0
20,8,0.7,0.9,0,0,0
20,9,0.7,0.9,0,0,0
20,10,0.7,0.9,0,0.0001,1.48584e-09
20,11,0.7,0.9,0,0.0004,8.80721e-09
20,12,0.7,0.9,0,0.0016,4.67883e-08
20,13,0.7,0.9,0,0.0059,2.10223e-07
20,14,0.7,0.9,0,0.0166,6.72729e-07
20,15,0.7,0.9,0.00879765,0.0341,1.48656e-06
20,16,0.7,0.9,0.0164534,0.0547,2.45079e-06
20,17,0.7,0.9,0.0237797,0.0799,3.54319e-06
20,18,0.7,0.9,0.0351201,0.1082,4.60241e-06
20,19,0.7,0.9,0.0482128,0.1203,4.78098e-06
20,20,0.7,0.9,0.0675773,0.1391,5.05183e-06
20,21,0.7,0.9,0.0876325,0.1415,4.60886e-06
20,22,0.7,0.9,0.108607,0.1464,4.20877e-06
20,23,0.7,0.9,0.119479,0.1381,3.4567e-06
20,24,0.7,0.9,0.160902,0.133,2.86484e-06
20,25,0.7,0.9,0.207307,0.1177,2.16e-06
20,26,0.7,0.9,0.204808,0.104,1.61213e-06
20,27,0.7,0.9,0.255639,0.0931,1.21e-06
20,28,0.7,0.9,0.307792,0.077,8.33727e-07
20,29,0.7,0.9,0.318182,0.0682,6.11829e-07
21,5,0.7,0.9,0,0,0
21,6,0.7,0.9,0,0,0
21,7,0.7,0.9,0,0,0
21,8,0.7,0.9,0,0,0
21,9,0.7,0.9,0,0,0
21,10,0.7,0.9,0,0.0001,7.94308e-10
21,11,0.7,0.9,0,0.0008,9.41643e-09
21,12,0.7,0.9,0,0.0011,1.7196e-08
21,13,0.7,0.9,0,0.0065,1.23811e-07
21,14,0.7,0.9,0.0134228,0.0149,3.22802e-07
21,15,0.7,0.9,0.0037594,0.0266,6.1991e-07
21,16,0.7,0.9,0.0138614,0.0505,1.20956e-06
21,17,0.7,0.9,0.0168712,0.0652,1.54566e-06
21,18,0.7,0.9,0.0220022,0.0909,2.06699e-06
21,19,0.7,0.9,0.0343184,0.1049,2.22867e-06
21,20,0.7,0.9,0.0649693,0.1139,2.21138e-06
21,21,0.7,0.9,0.0687876,0.1163,2.02504e-06
21,22,0.7,0.9,0.088061,0.1181,1.81502e-06
21,23,0.7,0.9,0.118397,0.1098,1.46922e-06
21,24,0.7,0.9,0.143256,0.1075,1.23787e-06
21,25,0.7,0.9,0.134313,0.0953,9.34952e-07
21,26,0.7,0.9,0.206651,0.0842,6.97744e-07
21,27,0.7,0.9,0.212878,0.0761,5.28735e-07
21,28,0.7,0.9,0.224138,0.0638,3.69293e-07
21,29,0.7,0.9,0.282258,0.0496,2.37873e-07
22,5,0.7,0.9,0,0,0
22,6,0.7,0.9,0,0,0
22,7,0.7,0.9,0,0,0
22,8,0.7,0.9,0,0,0
22,9,0.7,0.9,0,0,0
22,10,0.7,0.9,0,0,0
22,11,0.7,0.9,0,0.0003,1.87374e-09
22,12,0.7,0.9,0,0.0016,1.32723e-08
22,13,0.7,0.9,0,0.0049,4.95261e-08
22,14,0.7,0.9,0.00757576,0.0132,1.51745e-07
22,15,0.7,0.9,0.00743494,0.0269,3.32653e-07
22,16,0.7,0.9,0.00719424,0.0417,5.29985e-07
22,17,0.7,0.9,0.0199336,0.0602,7.57275e-07
22,18,0.7,0.9,0.0275229,0.0763,9.20644e-07
22,19,0.7,0.9,0.0303738,0.0856,9.65017e-07
22,20,0.7,0.9,0.0352188,0.0937,9.65318e-07
22,21,0.7,0.9,0.0538302,0.0966,8.92531e-07
22,22,0.7,0.9,0.0737787,0.1003,8.17946e-07
22,23,0.7,0.9,0.0915105,0.0907,6.43998e-07
22,24,0.7,0.9,0.126627,0.0845,5.16316e-07
22,25,0.7,0.9,0.12294,0.0789,4.10738e-07
22,26,0.7,0.9,0.168182,0.066,2.90215e-07
22,27,0.7,0.9,0.194444,0.0576,2.12357e-07
22,28,0.7,0.9,0.214286,0.049,1.50501e-07
22,29,0.7,0.9,0.275862,0.0406,1.03319e-07
23,5,0.7,0.9,0,0,0
23,6,0.7,0.9,0,0,0
23,7,0.7,0.9,0,0,0
23,8,0.7,0.9,0,0,0
23,9,0.7,0.9,0,0,0
23,10,0.7,0.9,0,0,0
23,11,0.7,0.9,0,0.0001,3.29709e-10
23,12,0.7,0.9,0,0.0009,3.94106e-09
23,13,0.7,0.9,0,0.0041,2.18758e-08
23,14,0.7,0.9,0,0.0089,5.401e-08
23,15,0.7,0.9,0.0104167,0.0192,1.25338e-07
23,16,0.7,0.9,0.00561798,0.0356,2.38848e-07
23,17,0.7,0.9,0.013834,0.0506,3.36009e-07
23,18,0.7,0.9,0.0200334,0.0599,3.81537e-07
23,19,0.7,0.9,0.0266876,0.0637,3.79091e-07
23,20,0.7,0.9,0.0393701,0.0762,4.14409e-07
23,21,0.7,0.9,0.0396927,0.0781,3.80926e-07
23,22,0.7,0.9,0.0655941,0.0808,3.47839e-07
23,23,0.7,0.9,0.0763359,0.0786,2.94607e-07
23,24,0.7,0.9,0.0860534,0.0674,2.17401e-07
23,25,0.7,0.9,0.0984848,0.066,1.81374e-07
23,26,0.7,0.9,0.144177,0.0541,1.25579e-07
23,27,0.7,0.9,0.168889,0.045,8.7579e-08
23,28,0.7,0.9,0.163636,0.0385,6.24232e-08
23,29,0.7,0.9,0.209726,0.0329,4.41971e-08
24,5,0.7,0.9,0,0,0
24,6,0.7,0.9,0,0,0
24,7,0.7,0.9,0,0,0
24,8,0.7,0.9,0,0,0
24,9,0.7,0.9,0,0,0
24,10,0.7,0.9,0,0,0
24,11,0.7,0.9,0,0.0003,5.20405e-10
24,12,0.7,0.9,0,0.0012,2.76465e-09
24,13,0.7,0.9,0,0.0042,1.17901e-08
24,14,0.7,0.9,0,0.0087,2.77775e-08
24,15,0.7,0.9,0,0.015,5.15183e-08
24,16,0.7,0.9,0.0106007,0.0283,9.98956e-08
24,17,0.7,0.9,0.0074813,0.0401,1.40099e-07
24,18,0.7,0.9,0.0143737,0.0487,1.63203e-07
24,19,0.7,0.9,0.0192982,0.057,1.78471e-07
24,20,0.7,0.9,0.0364842,0.0603,1.72536e-07
24,21,0.7,0.9,0.0303951,0.0658,1.68851e-07
24,22,0.7,0.9,0.0416667,0.0648,1.46768e-07
24,23,0.7,0.9,0.0766488,0.0561,1.1063e-07
24,24,0.7,0.9,0.0865385,0.052,8.82458e-08
24,25,0.7,0.9,0.102725,0.0477,6.89665e-08
24,26,0.7,0.9,0.12178,0.0427,5.21478e-08
24,27,0.7,0.9,0.114458,0.0332,3.3995e-08
24,28,0.7,0.9,0.168874,0.0302,2.57621e-08
24,29,0.7,0.9,0.197531,0.0243,1.71749e-08
25,5,0.7,0.9,0,0,0
25,6,0.7,0.9,0,0,0
25,7,0.7,0.9,0,0,0
25,8,0.7,0.9,0,0,0
25,9,0.7,0.9,0,0,0
25,10,0.7,0.9,0,0.0001,6.14748e-11
25,11,0.7,0.9,0,0.0002,1.82194e-10
25,12,0.7,0.9,0,0.0012,1.45186e-09
25,13,0.7,0.9,0,0.0025,3.68548e-09
25,14,0.7,0.9,0.0135135,0.0074,1.24077e-08
25,15,0.7,0.9,0,0.0142,2.5612e-08
25,16,0.7,0.9,0,0.021,3.89281e-08
25,17,0.7,0.9,0.0030303,0.033,6.05463e-08
25,18,0.7,0.9,0.00761421,0.0394,6.93394e-08
25,19,0.7,0.9,0.00680272,0.0441,7.25131e-08
25,20,0.7,0.9,0.0262097,0.0496,7.45297e-08
25,21,0.7,0.9,0.0257426,0.0505,6.80541e-08
25,22,0.7,0.9,0.0328228,0.0457,5.43571e-08
25,23,0.7,0.9,0.0550847,0.0472,4.88805e-08
25,24,0.7,0.9,0.0459519,0.0457,4.07278e-08
25,25,0.7,0.9,0.0733696,0.0368,2.79417e-08
25,26,0.7,0.9,0.0935673,0.0342,2.1934e-08
